hash,msg,insertions
35e8a528880d1ae427124b6ea1b8ef810478484c,"NO-JIRA: Adding an extra test on AmqpTransactionTest

The test I'm adding was back ported from Artemis.
It will validate if the ACKs are nacked in case of a connection.close();
To avoid a situation where the TX would sit on a Transaction Resource Manager somewhere like an XID.",45
5702ec8d7ca330c94d6e4b59cea4606285b2c196,"https://issues.apache.org/jira/browse/AMQ-6438

Add additional test for larger more complex AMQP message",73
26e7136ab7891753604f0d50a5bf61b39366e51a,NO-JIRA: Adding 5.14.1 schema entry,1
507bf3ab01f604808274e3618008fd9ff2aa6903,NO-JIRA: Disabling doclint check so jdk8 can be used to build javadocs,2
b1a9a9382b837fb8cff7f9586c7f9516675bf78a,"https://issues.apache.org/jira/browse/AMQ-6438

Add a new test for encode / decode validation.  Fix issue where the
internal scheduled message properties were escaping into the outbound
message.",301
b6759b33dc5c67dd7c0deaf41abeaecff6f9afe7,"AMQ-6403 - init broker temp from provided temp store to align usage checks. Thanks for the patchh shailendra14k@gmail.com, made a mod to respect broker.tmpDataDirectory as a default. This closes #204",7
a2995b7614a6e15af7958f78bd412ccab00589bb,"https://issues.apache.org/jira/browse/AMQ-6444

Fix failing tests",6
1316b57edba75336e02645abc3a7e8369526b2e8,NO-JIRA Add ability to set message reply-to for in tests,25
e91f5c8062f81a76e6983c489bfd092ce4071480,AMQ-6454 - ensure message.acknowledge throws if consumer has closed and message has been released broker side,34
8493f6b4d79146509e554e2b640f486d79f40bbb,AMQ-6459 - store based % usage needs to poll the store for the current value on each access,226
74a5381b9a79d2ee708345743bb128d06bd9d80b,AMQ-6463 - provide connection to scheduler context in case of deferred send or error,263
406a34294befca4ba2de4b728c86f64b96a94945,"https://issues.apache.org/jira/browse/AMQ-6465

Properly decrementing the message reference count in
DemandForwardingBridgeSupport when messages supression is checked for
durable subscriptions",92
52ab6ba09b0f58ab95ea24c501fff12488decc4e,AMQ-6471 - map groupClass attribute on mod to authorization map. fix and test,69
4c838c5fa3c83782b1bfaa069f2beb7a87a7beaa,NO-JIRA Add a close method to the session,26
1a811b72ddfae5874016de71300e73d8a286a8c6,"NO-JIRA Add new test to receiver tests

test showing that remote close and not detach is triggered on close of
the receiver.",43
11541e8608807d900f0fd66ef48bbc7c5590ee4c,"https://issues.apache.org/jira/browse/AMQ-6489

Add support for SSL configurations using JNDI.",115
1a0af86c06661cf092aec3bc4773be9d1e392090,"https://issues.apache.org/jira/browse/AMQ-6489

This closes #207",115
6166d4a4f7c3321c4766ad6e4a168099db47ee7f,Fix errors while importing project in Eclipse IDE,14
d1f42bd01e90abe3fb171834efd46a3594ba2600,"https://issues.apache.org/jira/browse/AMQ-6474

ASYNC_TASKS executor not being shut down on stop with no other users in
service.",6
dca066287ebd7ffe465544f647e213e1c4d5744a,"https://issues.apache.org/jira/browse/AMQ-6494

Ignoring test that currently fails. The parent test is already ignored
in the build so I'm adding this one to be ignored as well.  It
currently fails on exceptions that are expected and needs to be fixed.",5
7d0df2d01e00d833a7ea95f192dd9eb9e64b50ff,[no jira] static network wildcard drain test,92
9d6bc3a5d8e8433258b766738d7512a2826e8ccb,[no jira] add replay policy to draining broker to allow drain to origin,13
2537266740452dbf85454c4f6236569be9231cdc,[AMQ-4082] - ensure masked exception is report in the log on missing broker info from local or remote transports,2
00129837dedd010843fe19150adfbfb64e97ced8,[AMQ-6515] Adding javax.inject bundle to fix the issue on feature install,1
2a56c6037df60f2adec18c1184ace3b25dd00f98,AMQ-6506: Increase OSGi version range for package import javax.jms,1
cf57559f1c95bdcf8f58937eb883111887d31192,[no jira] unit test that exercises failover with xa and missing replys,220
4e766d92c5d210cfbaa08f9c59ec7379affe23a3,Add example using retroactive customer with a fixedsubscriptionrecoverypolicy for JMS Topic and broker restarted. Thanks to Charles Moulliard for the patch. This fixes #94.,167
78492febc858ff06c1ef42e49cdfefc39a6855fb,AMQ-5659: Add safety measure against infinite loop when store exception prevents message removal. Thanks to metatechbe for the patch. This fixes #72.,15
29ecfd6cdbad76617242ab91be5dd75a14a14425,"fix up createPublisher contract to throw on null topic param, match the java doc",20
fa55316b6500f23c28cd02b210ed223412d3e123,NO-JIRA: Adding 5.14.2 schema,1
e3d698b9d9c5cf97f5d462ee93f7027b97868da6,[AMQ-6515] add explicit no import for ..thirdparty.publicsuffix which leaks from guava via bnd into the activemq-osgi module,1
dc68ad89678eba9d18184f1a5342eb7ecf774596,[AMQ-5875] add queue test variant to validate shared mkahaDb remains when one dest is deleted,24
f225120f61c9acfbe64b5f7590fbd72bb668525f,Fixes AMQ-6441 where a negative value can be returned with large AWS EFS files systems when calling java.io.File.getTotalSpace(),25
bee0904b843129992b9dcbc035aa08f970728750,[AMQ-6514] Adding test for activemq blueprint setup and xbean problem,124
d76cabe344815a0bf1e0a00da0200859f9f78ca1,Add upcoming 5.13.5 release to spring schemas,1
04626d807e5adb850449b6d3b143a569ede837a9,NO-JIRA: Adding 5.14.3 schemas,2
ef97b67f001ced35aac50dd2571d9b356b9f7d3f,avoid jmx 1099 port clash - no need to create connector for these tests that use the internal mbean server,24
59f27aa48328faff1ce4b18f4a9d0f4950e840c8,[AMQ-6542] Test creation of ConnectionFactory from config,66
8f960ea356f68dad475658ff43af342d753a57a6,[no jira] remove 1099 port dep for ci test failure RemoteJMXBrokerTest,2
85181d630c94c7ca7a47cbb40fc55e3f9e27b574,"[AMQ-6548] ensure any pending xa transaction is marked rollback only on delivery failure exception from on message, before delegating to potential clientInternalExceptionListener. Variant of patch applied with additional test - thanks to Andrey Dyachikhin for the patch inspiration",84
4f6c55ad67f8e080d5bc3adba124f5e76d9f0224,[AMQ-6571] use browsercompatspec cookie matcher - apply patch from Andrew Flegg with thanks,64
6e17c2a5a29867b3e85b25a9d93a1f27b794f234,"https://issues.apache.org/jira/browse/AMQ-6542

Adding missing license header",17
e4efa6f47adafeeb6e12c6e62f210b3016544252,[AMQ-6591] Add missing import,1
c049d3c1f716e6c9a1dbf26d1a45411bfa34dda0,"Add a simple IDERunner for testing

Adds a simple class to run a broker instance with a TCP transport
connector and no persistence enabled for quick tests.",38
1d15908e71942ced7e4987273846976753a028f6,"https://issues.apache.org/jira/browse/AMQ-6595

Fixing tar permissions so that everything is 0755 or 0644 as it should
be",12
f5baebb001bc3c4ce520e1952b9b03c90138dd6e,intermittent failure - disable periodic expiry as it may use memory that effects the assertions,1
67ad35d34289aa16c7fcc8f3ed94bb37882a8529,NO-JIRA: Adding 5.14.4 schemas,2
a1f6261fb248fd2d39b78e7f2245352009394975,[AMQ-6414] additional test that reproduces and validates,102
b6521e292b20788eef44f3a7810d8e4281b677dc,[AMQ-6414] additional logging that helped identify root cause,4
8641928553e0f1d97416fd010c2f7d6f165b3660,"[AMQ-6603] ensure failover does not track consumer creation that fails with an exception, fix and test. Thanks for the test Tadayoshi Sato",246
2809befff568f5f8c3c16f1a836c229ef4bf95eb,[AMQ-6610] - fix up brittle jmock test,3
d42b51a78e975e6f55ad796b33c84738ccfb57ea,[AMQ-6630][AMQ-6493] fix feature and add explicit 2.0 jms dep to karaf for the amqp client test,3
58046194d02bdcfe74fc8717457229d571ac4627,"https://issues.apache.org/jira/browse/AMQ-6649

Adding MS SQL jdbc driver 6.1 support",17
c4a1346875dc40c1469e5b9625efe73eccb4b081,[AMQ-6465] fix up test interplay - clean on start and consume what is produced,10
053c38f99f910872b16c29e7e145e584b3b0c081,[AMQ-6670] - disable expiry processing that may page in and change the test,1
0eb11bf0a1c23517106627bb1f1f0cc93c6ea2fd,"https://issues.apache.org/jira/browse/AMQ-6676

Handle continuation frames on the test client WS transport.",5
7cae60eae0e2835222783c770974d83323dd6a10,[AMQ-6684] exclude json cat-x transitive dep,36
44b5d0be658bec973dce4ddfc4be5aae3197925b,[AMQ-6689] placeholder for new logo submissions,1
8023b9ee448d2ed52c8a5c84b40dd92aae8bfc88,[AMQ-6690] do nothing for move/copy jmx ops that try to modify self,37
7413ee00e1d19563cb0273df954ad71ef1433705,[AMQ-6696] zero out usage for forwarded messages such that the original target is no longer referenced. fix and test,139
bd8661796b190ef605458cdd7a0d90d9af4f51a0,"AMQ-6697 Adds a test to show that the described case works

Correctly ACK inside a TX and then Abort and then ACK again outside a TX
to show that the broker will then mark the message as consumed.",59
2bb7e249f052d1ad5e1820e875b74e40eb027bef,[NO-JIRA] Update Readme with current submissions links,37
daeb70929ebf5eeff678e8646e6d96e0426b4e1f,[NO-JIRA] Updated Logo Submissions,23
b6cb0eacea632239fa6bf3a6c66ba1570c3c9af7,"[AMQ-6702] add maxProducersToAudit and maxAuditDepth to dead letter strategy to cofigure the audit, fix and test",60
99f3d4c5054bbf401c6460d99574873b604e4b49,"[AMQ-6703] have jmx purge clear the audit such that messages can be copied back, fix and test",41
d70852eec8b61e4d847b0d191cd88131bc606e23,[AMQ-6625] fix mock test expectation regression,1
35f3df4e71504362175733a5aa2085b80942899a,[NO-JIRA] Added Logo Submissions,66
13ed4b64e8f05f7a63ba82da4916be2484fd6143,NO-JIRA: Adding spring schemas,4
1f4831439585fbeb5b85775fd4a16bcc5c156b41,NO-JIRA: Adding 2 new resized logo submissions to the README,15
499347542c91774f0bd4a4e2a1a3932e286a7934,[no jira] make networkConsumerIds visible in toString of consumerinfo to aid tracing consumers in a network via transport trace logging,8
56bed30c6427a1cc6b41e0d289a97c3e5b4582c4,"AMQ-6765 Add trace logging of start failure exception

Log the exception at trace level when start fails.",1
68562a4f865d0d1ab39728fdb4051914e6c30a5b,"AMQ-6689 Added new ActiveMQ Logo files

https://issues.apache.org/jira/browse/AMQ-6689",291
18f91ba136c585193177d8b9e1e8c0ae4d3bd76b,"Merging selected logo as AMQ-6689 from #255
This closes #255
This closes #253
This closes #251
This closes #249
This closes #248
This closes #245
This closes #244
This closes #243
This closes #242",291
8646bb1010d2632f5d405fe1761c2b9c99a0a139,[AMQ-6788] Explain how to fix the problem in the exception,2
63f0b7e20d56837b4f159e83594a4e4fb906cd4a,[AMQ-6792] fire the failover exception handler before stop to ensure blocked write does not block stop request,12
35bd3ad938f5c378b17a34980d2f3480bf3bbfc3,"AMQ-6798 - Clean up store usage object on Queue stop

When queues are stopped the StoreUsage object needs to be stopped so it
will be removed from the parent StoreUsage.  This allows the object to
be garbage collected and prevents a memory leak.",106
c691124d3288ffc9299bedca69b952952f2cbcf6,AMQ-6808 preserve destination for browsed scheduled messages,8
31f507001acbc9a046f281b0f58802f35c36f4d0,This closes #259,8
0f21cf714519d028720dbc95c1656c15d587efb2,"Adds a script used to prepare a release for vote

Script used to download the release from a staged repo and validate the
checkums and signature and create a new .sha512 hash for the release
bits",96
5b4fb8aa2bafa691860745d182a831e1e852eeb1,[no jira] test to exercise pool setBlockIfSessionPoolIsFull false,59
76cc7796686ddf1243e5fb327214580b2c90a5e0,NO-JIRA: Adding schema definition for 5.15.1,2
62ce85265978e503c64024994bf391c185fbbd4c,NO-JIRA: Exclude logo.svg from apache-rat check,1
33b52b5914b30e73663a344f095a30c1dd484f49,[AMQ-6790] add netty kqueue osgi dependency to the activemq-amqp-client feature,1
e5b7c9fba467d1b9f2db04c01e3863883fd25fc0,"AMQ-6821, AMQ-6790: add the ActiveMQAMQPBrokerFeatureTest to the smoke/sanity test profile",1
b3f41cb44bdc5fe11b20f5f1a9fb07fb03b63239,NO-JIRA: Adding 5.15.2 schema mapping,2
dd6dcc188c80888e2fac37646189ae3b407c1043,fix regression - ensure connector created for remote jmx assertion,1
f96a20e831755505b31df2e14fd3266f74d5a149,[AMQ-6891] apply fix and test from Radek Kraus with thanks. Pending cursor adds are now dropped on rollback,336
5189b4e54594793f308c75e4b357bd855887fea1,Add schemas,2
e5de25f4fc7401c4b5888bb9836eb5a6886bada2,NO-JIRA: Add missing license headers,32
703b7b151017fe117363e5598146e157bad78265,AMQ-6901 - Add NPE check inside DestinationMap filter,4
ee9921bd970e84a1ef1dc7497f152b5fc23754e7,AMQ-6904 add overrides for ms sql,40
314d5a51688186bf1a21bae0137b3e6cee407f43,AMQ-6707 - skip tracked ack dependent test for leveldb,3
1db36d864d4199894d873bf7d7dfae5a23399de1,NO-JIRA: Add 5.15.4 schema identifier,2
51ec4590eba2fc379cd4665ae3bf993298b92d5b,[AMQ-6906] exclude test from leveldb scenario dependent on tracked recovered acks,3
d8c939a4bde1496ae0629200551f754eaad38cff,no jira - exercise camel as a jms bridge with transacted consume and parallel send,225
46160c7b7f66d9d5dda05d2e2dc45e993d3cc48e,[AMQ-7011] Override dispatch to always set dispatchAsync true,1
063d21f88062a09b7efc1669608cbbacdeb11aac,[AMQ-7013] Adding unit test,55
6d24f88d16e00fb915a6abd6e8fdcf192c54dfe7,"Bugfix, ambiguous redirect if unset

Thanks to Drew Wyatt<drew.wyatt@carshop.co.uk>",4
7e50428495b5e57a5b612a68c3beab4e09ce9d6d,"AMQ-6990 - Exclude commons-beanutils-core

Thank you to Jamie Goodyear for the patch",4
b6dae3703e358de990bda91fcdf5fdbc6a75545f,[AMQ-7023] Add owasp plugin as profile to AMQ build.,26
7974e8c0991dd0bcf2e226ea9b54ff8d740acfc8,AMQ-7004 - Improved logging in Failover Transport,2
d1c3c4814ee386f6f1df09495a8721e30b3b1610,NO-JIRA: Add spring schemas for 5.15.5,2
3c2da4969e29744fbdeb33a3c3745c41ffc7aa1e,NO-JIRA: Add 5.15.6 schema,2
d36f02b546e1e1a009a511b7561da5d809b41cdc,NO-JIRA: Add ignore for testJdbcConfig for apache-rat-plugin,1
8f88dcda09760df3aba3306f49a3311fb22a654f,"AMQ-7055 - Optimization on SequenceSet to prevent iterating through the whole set when a value bigger than the last value is added

Signed-off-by: gtully <gary.tully@gmail.com>",42
99db9ef301c8e8a7156d5c5a71875958f412792a,"KahaDB Recovery can experience a dangling transaction when prepare and commit occur on different pagefiles.

Signed-off-by: gtully <gary.tully@gmail.com>",482
46f8deeb67623e095622debac18f53d736cb3bcc,[AMQ-6780] Add PostgreSQL version JDBC driver name in jdbc store services,17
dc36c19c811dcaab07c27d6f2a0dcdd90f856d3f,[AMQ-6780] This closes #311,17
87087fc93079232a6651294f30d58a3c202cece3,no-jira - fix flaky test that depends on the broker processing the previous ack,9
144808c6e15a36f48864d2fa8f56021e3a3061ae,"NO-JIRA: Add schemas for 5.15.7

(cherry picked from commit 030974f5bf01759070a0bfa46c5bd93da7602cc1)",2
8e5d539665519629139633e324a672b0a415d4b2,AMQ-7067 - add missing license header,16
e093a8c1d8fef0cfc818fd7ad408564bbe7d281a,NO-JIRA - add missing license headers,32
50d1fe9f8e6b79150831d6b625df007c2d943169,NO-JIRA: Add 5.15.8 schema version,2
a72b59253f8862253a625d809118e77e8fe2bd43,Set the secure processing feature on the TransformerFactory,2
273afef47c9fef5258cc297ae7353b705db3efb6,"AMQ-7118 - Override hostname for naming to allow tests to apss on all
platforms",7
b10458e2c69aa8743e6606948a13dcf27dca1ccc,AMQ-7125 Broker does not send error frame when an empty destination is sent with a stomp subscribe frame,53
5c23dd53ad3d40e80273f48ab36afda00186736e,"AMQ7135 : do a purge before deleting the destination

(cherry picked from commit 9f513f88781667df1a2a4b0a85153059dc097295)",44
ae357564b4e045fa4b05f925e4d8c1be5a8fe91c,AMQ-7132 - user periodic fsync in RecoveryStatsBrokerTest to improve performance,4
